Gene,SetType,DiseaseType
285172,drug,Syndrome5
285753,drug,Syndrome5
286257,drug,Syndrome5
317662,drug,Syndrome5
326625,drug,Syndrome5
339324,drug,Syndrome5
339487,drug,Syndrome5
339500,drug,Syndrome5
340719,drug,Syndrome5
348235,drug,Syndrome5
359948,drug,Syndrome5
375444,drug,Syndrome5
378708,drug,Syndrome5
387103,drug,Syndrome5
388403,drug,Syndrome5
389792,drug,Syndrome5
400451,drug,Syndrome5
401152,drug,Syndrome5
401546,drug,Syndrome5
403313,drug,Syndrome5
439921,drug,Syndrome5
440145,drug,Syndrome5
440193,drug,Syndrome5
441027,drug,Syndrome5
493869,drug,Syndrome5
493911,drug,Syndrome5
494143,drug,Syndrome5
497661,drug,Syndrome5
642273,drug,Syndrome5
60,drug,Syndrome5
6927,drug,Syndrome5
7351,drug,Syndrome5
7726,drug,Syndrome5
6258,drug,Syndrome5
7442,drug,Syndrome5
5733,drug,Syndrome5
279,drug,Syndrome5
1728,drug,Syndrome5
49,drug,Syndrome5
174,drug,Syndrome5
249,drug,Syndrome5
286,drug,Syndrome5
287,drug,Syndrome5
288,drug,Syndrome5
354,drug,Syndrome5
355,drug,Syndrome5
356,drug,Syndrome5
415,drug,Syndrome5
416,drug,Syndrome5
566,drug,Syndrome5
602,drug,Syndrome5
629,drug,Syndrome5
716,drug,Syndrome5
717,drug,Syndrome5
740,drug,Syndrome5
1032,drug,Syndrome5
1215,drug,Syndrome5
1385,drug,Syndrome5
1506,drug,Syndrome5
1511,drug,Syndrome5
1571,drug,Syndrome5
1654,drug,Syndrome5
1675,drug,Syndrome5
1843,drug,Syndrome5
1990,drug,Syndrome5
1991,drug,Syndrome5
2114,drug,Syndrome5
2147,drug,Syndrome5
2158,drug,Syndrome5
2159,drug,Syndrome5
2160,drug,Syndrome5
2161,drug,Syndrome5
2277,drug,Syndrome5
2553,drug,Syndrome5
2624,drug,Syndrome5
2999,drug,Syndrome5
3001,drug,Syndrome5
3002,drug,Syndrome5
3003,drug,Syndrome5
3004,drug,Syndrome5
3026,drug,Syndrome5
3082,drug,Syndrome5
3083,drug,Syndrome5
3188,drug,Syndrome5
3249,drug,Syndrome5
3250,drug,Syndrome5
3280,drug,Syndrome5
3426,drug,Syndrome5
3552,drug,Syndrome5
3611,drug,Syndrome5
3816,drug,Syndrome5
3817,drug,Syndrome5
3818,drug,Syndrome5
4018,drug,Syndrome5
4041,drug,Syndrome5
4051,drug,Syndrome5
4247,drug,Syndrome5
4485,drug,Syndrome5
4496,drug,Syndrome5
4501,drug,Syndrome5
4791,drug,Syndrome5
4793,drug,Syndrome5
4794,drug,Syndrome5
4796,drug,Syndrome5
4800,drug,Syndrome5
4851,drug,Syndrome5
4853,drug,Syndrome5
4855,drug,Syndrome5
5293,drug,Syndrome5
5327,drug,Syndrome5
5340,drug,Syndrome5
5411,drug,Syndrome5
5445,drug,Syndrome5
5446,drug,Syndrome5
5566,drug,Syndrome5
5624,drug,Syndrome5
5648,drug,Syndrome5
5650,drug,Syndrome5
5651,drug,Syndrome5
5653,drug,Syndrome5
5655,drug,Syndrome5
5657,drug,Syndrome5
5716,drug,Syndrome5
5901,drug,Syndrome5
6041,drug,Syndrome5
6430,drug,Syndrome5
6768,drug,Syndrome5
6799,drug,Syndrome5
6817,drug,Syndrome5
6818,drug,Syndrome5
6879,drug,Syndrome5
7014,drug,Syndrome5
7071,drug,Syndrome5
7113,drug,Syndrome5
7128,drug,Syndrome5
7177,drug,Syndrome5
7286,drug,Syndrome5
7357,drug,Syndrome5
7444,drug,Syndrome5
7514,drug,Syndrome5
8061,drug,Syndrome5
8398,drug,Syndrome5
8431,drug,Syndrome5
8492,drug,Syndrome5
8493,drug,Syndrome5
8625,drug,Syndrome5
8658,drug,Syndrome5
8858,drug,Syndrome5
8864,drug,Syndrome5
8876,drug,Syndrome5
8989,drug,Syndrome5
9240,drug,Syndrome5
9317,drug,Syndrome5
9329,drug,Syndrome5
9367,drug,Syndrome5
9407,drug,Syndrome5
9469,drug,Syndrome5
9622,drug,Syndrome5
9627,drug,Syndrome5
9990,drug,Syndrome5
10073,drug,Syndrome5
10116,drug,Syndrome5
10140,drug,Syndrome5
10440,drug,Syndrome5
10670,drug,Syndrome5
10699,drug,Syndrome5
10732,drug,Syndrome5
10747,drug,Syndrome5
10904,drug,Syndrome5
10905,drug,Syndrome5
10919,drug,Syndrome5
10942,drug,Syndrome5
10965,drug,Syndrome5
11012,drug,Syndrome5
11202,drug,Syndrome5
11330,drug,Syndrome5
22852,drug,Syndrome5
22881,drug,Syndrome5
22901,drug,Syndrome5
22936,drug,Syndrome5
22941,drug,Syndrome5
23189,drug,Syndrome5
23214,drug,Syndrome5
23243,drug,Syndrome5
23294,drug,Syndrome5
23430,drug,Syndrome5
23435,drug,Syndrome5
23436,drug,Syndrome5
23784,drug,Syndrome5
25805,drug,Syndrome5
25818,drug,Syndrome5
25823,drug,Syndrome5
26051,drug,Syndrome5
26064,drug,Syndrome5
26085,drug,Syndrome5
26115,drug,Syndrome5
26287,drug,Syndrome5
26528,drug,Syndrome5
26762,drug,Syndrome5
27063,drug,Syndrome5
27130,drug,Syndrome5
28983,drug,Syndrome5
29122,drug,Syndrome5
29803,drug,Syndrome5
43847,drug,Syndrome5
43849,drug,Syndrome5
50944,drug,Syndrome5
51032,drug,Syndrome5
51188,drug,Syndrome5
51239,drug,Syndrome5
51279,drug,Syndrome5
51282,drug,Syndrome5
51479,drug,Syndrome5
51665,drug,Syndrome5
51666,drug,Syndrome5
51676,drug,Syndrome5
51747,drug,Syndrome5
54101,drug,Syndrome5
54503,drug,Syndrome5
54522,drug,Syndrome5
54556,drug,Syndrome5
54578,drug,Syndrome5
54658,drug,Syndrome5
54737,drug,Syndrome5
54776,drug,Syndrome5
54851,drug,Syndrome5
54882,drug,Syndrome5
55075,drug,Syndrome5
55367,drug,Syndrome5
55527,drug,Syndrome5
55554,drug,Syndrome5
55608,drug,Syndrome5
56311,drug,Syndrome5
56649,drug,Syndrome5
56899,drug,Syndrome5
56929,drug,Syndrome5
57162,drug,Syndrome5
57182,drug,Syndrome5
57498,drug,Syndrome5
57510,drug,Syndrome5
57513,drug,Syndrome5
57524,drug,Syndrome5
57531,drug,Syndrome5
57534,drug,Syndrome5
57763,drug,Syndrome5
63036,drug,Syndrome5
63926,drug,Syndrome5
64063,drug,Syndrome5
64332,drug,Syndrome5
65124,drug,Syndrome5
79642,drug,Syndrome5
79722,drug,Syndrome5
79754,drug,Syndrome5
79998,drug,Syndrome5
80325,drug,Syndrome5
80351,drug,Syndrome5
80975,drug,Syndrome5
83540,drug,Syndrome5
83715,drug,Syndrome5
83886,drug,Syndrome5
83992,drug,Syndrome5
84000,drug,Syndrome5
84079,drug,Syndrome5
84807,drug,Syndrome5
84988,drug,Syndrome5
85461,drug,Syndrome5
91074,drug,Syndrome5
91526,drug,Syndrome5
92565,drug,Syndrome5
92591,drug,Syndrome5
116729,drug,Syndrome5
118932,drug,Syndrome5
122416,drug,Syndrome5
124401,drug,Syndrome5
129138,drug,Syndrome5
132724,drug,Syndrome5
136242,drug,Syndrome5
136371,drug,Syndrome5
136541,drug,Syndrome5
136991,drug,Syndrome5
140456,drug,Syndrome5
140458,drug,Syndrome5
140459,drug,Syndrome5
140460,drug,Syndrome5
140461,drug,Syndrome5
140462,drug,Syndrome5
140731,drug,Syndrome5
142685,drug,Syndrome5
142686,drug,Syndrome5
142689,drug,Syndrome5
146547,drug,Syndrome5
147463,drug,Syndrome5
148741,drug,Syndrome5
150094,drug,Syndrome5
150527,drug,Syndrome5
153642,drug,Syndrome5
157567,drug,Syndrome5
163782,drug,Syndrome5
164656,drug,Syndrome5
170961,drug,Syndrome5
200539,drug,Syndrome5
203074,drug,Syndrome5
203286,drug,Syndrome5
221191,drug,Syndrome5
253650,drug,Syndrome5
255239,drug,Syndrome5
256949,drug,Syndrome5
257629,drug,Syndrome5
260429,drug,Syndrome5
283373,drug,Syndrome5
283471,drug,Syndrome5
284353,drug,Syndrome5
284366,drug,Syndrome5
317754,drug,Syndrome5
338699,drug,Syndrome5
339105,drug,Syndrome5
339501,drug,Syndrome5
339768,drug,Syndrome5
339906,drug,Syndrome5
339967,drug,Syndrome5
341350,drug,Syndrome5
344805,drug,Syndrome5
345062,drug,Syndrome5
353322,drug,Syndrome5
360200,drug,Syndrome5
374569,drug,Syndrome5
374860,drug,Syndrome5
375248,drug,Syndrome5
377047,drug,Syndrome5
388468,drug,Syndrome5
389208,drug,Syndrome5
400668,drug,Syndrome5
400986,drug,Syndrome5
401036,drug,Syndrome5
440387,drug,Syndrome5
441430,drug,Syndrome5
441459,drug,Syndrome5
441478,drug,Syndrome5
441869,drug,Syndrome5
445582,drug,Syndrome5
554226,drug,Syndrome5
653269,drug,Syndrome5
653781,drug,Syndrome5
723961,drug,Syndrome5
728747,drug,Syndrome5
728780,drug,Syndrome5
100131244,drug,Syndrome5
100287362,drug,Syndrome5
100287399,drug,Syndrome5
100287718,drug,Syndrome5
100310846,drug,Syndrome5
100526835,drug,Syndrome5
100996331,drug,Syndrome5
31,drug,Syndrome5
55,drug,Syndrome5
240,drug,Syndrome5
650,drug,Syndrome5
860,drug,Syndrome5
959,drug,Syndrome5
1029,drug,Syndrome5
1281,drug,Syndrome5
1364,drug,Syndrome5
1401,drug,Syndrome5
1545,drug,Syndrome5
1733,drug,Syndrome5
1869,drug,Syndrome5
1950,drug,Syndrome5
2002,drug,Syndrome5
2064,drug,Syndrome5
2697,drug,Syndrome5
2920,drug,Syndrome5
3099,drug,Syndrome5
3297,drug,Syndrome5
3309,drug,Syndrome5
3481,drug,Syndrome5
3486,drug,Syndrome5
3627,drug,Syndrome5
3643,drug,Syndrome5
3659,drug,Syndrome5
4780,drug,Syndrome5
5118,drug,Syndrome5
5447,drug,Syndrome5
5467,drug,Syndrome5
5709,drug,Syndrome5
6373,drug,Syndrome5
6517,drug,Syndrome5
6649,drug,Syndrome5
6696,drug,Syndrome5
6772,drug,Syndrome5
6783,drug,Syndrome5
7056,drug,Syndrome5
7150,drug,Syndrome5
7153,drug,Syndrome5
9970,drug,Syndrome5
11186,drug,Syndrome5
52,drug,Syndrome5
54,drug,Syndrome5
2348,drug,Syndrome5
2350,drug,Syndrome5
5836,drug,Syndrome5
55312,drug,Syndrome5
93650,drug,Syndrome5
113278,drug,Syndrome5
390243,drug,Syndrome5
728,drug,Syndrome5
2208,drug,Syndrome5
3689,drug,Syndrome5
6915,drug,Syndrome5
6916,drug,Syndrome5
6667,drug,Syndrome5
339221,drug,Syndrome5
1813,drug,Syndrome5
1816,drug,Syndrome5
3359,drug,Syndrome5
134,drug,Syndrome5
135,drug,Syndrome5
136,drug,Syndrome5
155,drug,Syndrome5
185,drug,Syndrome5
186,drug,Syndrome5
187,drug,Syndrome5
552,drug,Syndrome5
553,drug,Syndrome5
554,drug,Syndrome5
611,drug,Syndrome5
623,drug,Syndrome5
680,drug,Syndrome5
886,drug,Syndrome5
887,drug,Syndrome5
1230,drug,Syndrome5
1232,drug,Syndrome5
1233,drug,Syndrome5
1234,drug,Syndrome5
1241,drug,Syndrome5
1268,drug,Syndrome5
1269,drug,Syndrome5
1814,drug,Syndrome5
1815,drug,Syndrome5
1902,drug,Syndrome5
1909,drug,Syndrome5
1910,drug,Syndrome5
2587,drug,Syndrome5
2693,drug,Syndrome5
2798,drug,Syndrome5
2827,drug,Syndrome5
2830,drug,Syndrome5
2831,drug,Syndrome5
2832,drug,Syndrome5
2834,drug,Syndrome5
2835,drug,Syndrome5
2837,drug,Syndrome5
2842,drug,Syndrome5
2844,drug,Syndrome5
2845,drug,Syndrome5
2847,drug,Syndrome5
2849,drug,Syndrome5
2850,drug,Syndrome5
2861,drug,Syndrome5
2862,drug,Syndrome5
2863,drug,Syndrome5
2925,drug,Syndrome5
3061,drug,Syndrome5
3062,drug,Syndrome5
3274,drug,Syndrome5
3350,drug,Syndrome5
3351,drug,Syndrome5
3354,drug,Syndrome5
3355,drug,Syndrome5
3356,drug,Syndrome5
3357,drug,Syndrome5
3358,drug,Syndrome5
3360,drug,Syndrome5
3361,drug,Syndrome5
3362,drug,Syndrome5
3363,drug,Syndrome5
4046,drug,Syndrome5
4157,drug,Syndrome5
4158,drug,Syndrome5
4159,drug,Syndrome5
4160,drug,Syndrome5
4161,drug,Syndrome5
4829,drug,Syndrome5
4887,drug,Syndrome5
4889,drug,Syndrome5
4923,drug,Syndrome5
4986,drug,Syndrome5
4987,drug,Syndrome5
5729,drug,Syndrome5
5731,drug,Syndrome5
5732,drug,Syndrome5
5734,drug,Syndrome5
5737,drug,Syndrome5
5739,drug,Syndrome5
5956,drug,Syndrome5
5995,drug,Syndrome5
6751,drug,Syndrome5
6752,drug,Syndrome5
6754,drug,Syndrome5
6755,drug,Syndrome5
7201,drug,Syndrome5
7852,drug,Syndrome5
8477,drug,Syndrome5
8484,drug,Syndrome5
8811,drug,Syndrome5
9038,drug,Syndrome5
9170,drug,Syndrome5
9283,drug,Syndrome5
9287,drug,Syndrome5
9293,drug,Syndrome5
10316,drug,Syndrome5
10663,drug,Syndrome5
10692,drug,Syndrome5
10803,drug,Syndrome5
10886,drug,Syndrome5
10887,drug,Syndrome5
10888,drug,Syndrome5
11245,drug,Syndrome5
11250,drug,Syndrome5
11255,drug,Syndrome5
23432,drug,Syndrome5
23566,drug,Syndrome5
23596,drug,Syndrome5
23620,drug,Syndrome5
27201,drug,Syndrome5
51289,drug,Syndrome5
53831,drug,Syndrome5
54112,drug,Syndrome5
54328,drug,Syndrome5
54329,drug,Syndrome5
56413,drug,Syndrome5
56923,drug,Syndrome5
57007,drug,Syndrome5
57413,drug,Syndrome5
59340,drug,Syndrome5
64106,drug,Syndrome5
64582,drug,Syndrome5
81491,drug,Syndrome5
83550,drug,Syndrome5
83551,drug,Syndrome5
83873,drug,Syndrome5
84109,drug,Syndrome5
84539,drug,Syndrome5
84634,drug,Syndrome5
94233,drug,Syndrome5
118442,drug,Syndrome5
124274,drug,Syndrome5
128674,drug,Syndrome5
134391,drug,Syndrome5
134864,drug,Syndrome5
139760,drug,Syndrome5
221391,drug,Syndrome5
285601,drug,Syndrome5
319100,drug,Syndrome5
338557,drug,Syndrome5
339403,drug,Syndrome5
344561,drug,Syndrome5
350383,drug,Syndrome5
387129,drug,Syndrome5
728458,drug,Syndrome5
729230,drug,Syndrome5
100996758,drug,Syndrome5
834,drug,Syndrome5
894,drug,Syndrome5
1021,drug,Syndrome5
1437,drug,Syndrome5
2596,drug,Syndrome5
3636,drug,Syndrome5
4319,drug,Syndrome5
5582,drug,Syndrome5
5599,drug,Syndrome5
5777,drug,Syndrome5
9516,drug,Syndrome5
23542,drug,Syndrome5
6529,drug,Syndrome5
7415,drug,Syndrome5
4257,drug,Syndrome5
768,drug,Syndrome5
1536,drug,Syndrome5
1666,drug,Syndrome5
1994,drug,Syndrome5
3149,drug,Syndrome5
3875,drug,Syndrome5
3952,drug,Syndrome5
4689,drug,Syndrome5
7019,drug,Syndrome5
7082,drug,Syndrome5
7225,drug,Syndrome5
7343,drug,Syndrome5
9644,drug,Syndrome5
9760,drug,Syndrome5
10362,drug,Syndrome5
10363,drug,Syndrome5
27035,drug,Syndrome5
27324,drug,Syndrome5
50507,drug,Syndrome5
50508,drug,Syndrome5
53905,drug,Syndrome5
79400,drug,Syndrome5
84969,drug,Syndrome5
124056,drug,Syndrome5
127540,drug,Syndrome5
285590,drug,Syndrome5
1610,drug,Syndrome5
2670,drug,Syndrome5
5724,drug,Syndrome5
654,drug,Syndrome5
773,drug,Syndrome5
774,drug,Syndrome5
775,drug,Syndrome5
776,drug,Syndrome5
778,drug,Syndrome5
779,drug,Syndrome5
942,drug,Syndrome5
948,drug,Syndrome5
1027,drug,Syndrome5
1236,drug,Syndrome5
1244,drug,Syndrome5
1390,drug,Syndrome5
1429,drug,Syndrome5
1514,drug,Syndrome5
1593,drug,Syndrome5
1645,drug,Syndrome5
1871,drug,Syndrome5
1874,drug,Syndrome5
1876,drug,Syndrome5
1959,drug,Syndrome5
2213,drug,Syndrome5
2235,drug,Syndrome5
2355,drug,Syndrome5
2512,drug,Syndrome5
2539,drug,Syndrome5
2729,drug,Syndrome5
2730,drug,Syndrome5
2878,drug,Syndrome5
2919,drug,Syndrome5
2936,drug,Syndrome5
2994,drug,Syndrome5
3106,drug,Syndrome5
3310,drug,Syndrome5
3381,drug,Syndrome5
3575,drug,Syndrome5
3603,drug,Syndrome5
3606,drug,Syndrome5
3655,drug,Syndrome5
3688,drug,Syndrome5
3741,drug,Syndrome5
3759,drug,Syndrome5
4084,drug,Syndrome5
4097,drug,Syndrome5
4199,drug,Syndrome5
4582,drug,Syndrome5
4927,drug,Syndrome5
5142,drug,Syndrome5
5222,drug,Syndrome5
5226,drug,Syndrome5
5366,drug,Syndrome5
5473,drug,Syndrome5
5530,drug,Syndrome5
5996,drug,Syndrome5
6157,drug,Syndrome5
6328,drug,Syndrome5
6334,drug,Syndrome5
6335,drug,Syndrome5
6336,drug,Syndrome5
6357,drug,Syndrome5
6363,drug,Syndrome5
6504,drug,Syndrome5
6515,drug,Syndrome5
6648,drug,Syndrome5
6775,drug,Syndrome5
6777,drug,Syndrome5
7130,drug,Syndrome5
7222,drug,Syndrome5
7421,drug,Syndrome5
7709,drug,Syndrome5
7850,drug,Syndrome5
7975,drug,Syndrome5
8626,drug,Syndrome5
8644,drug,Syndrome5
8912,drug,Syndrome5
8913,drug,Syndrome5
9493,drug,Syndrome5
10123,drug,Syndrome5
10135,drug,Syndrome5
10203,drug,Syndrome5
10495,drug,Syndrome5
10587,drug,Syndrome5
10808,drug,Syndrome5
10935,drug,Syndrome5
11280,drug,Syndrome5
22949,drug,Syndrome5
23460,drug,Syndrome5
25828,drug,Syndrome5
26034,drug,Syndrome5
26268,drug,Syndrome5
27032,drug,Syndrome5
28985,drug,Syndrome5
29126,drug,Syndrome5
50484,drug,Syndrome5
50856,drug,Syndrome5
51318,drug,Syndrome5
54497,drug,Syndrome5
55114,drug,Syndrome5
57016,drug,Syndrome5
57102,drug,Syndrome5
57491,drug,Syndrome5
58475,drug,Syndrome5
117144,drug,Syndrome5
117247,drug,Syndrome5
133418,drug,Syndrome5
140809,drug,Syndrome5
162514,drug,Syndrome5
220988,drug,Syndrome5
259232,drug,Syndrome5
5141,drug,Syndrome5
6590,drug,Syndrome5
6646,drug,Syndrome5
8435,drug,Syndrome5
6541,drug,Syndrome5
3065,drug,Syndrome5
4233,drug,Syndrome5
5423,drug,Syndrome5
5771,drug,Syndrome5
7365,drug,Syndrome5
10720,drug,Syndrome5
885,drug,Syndrome5
1071,drug,Syndrome5
2028,drug,Syndrome5
2168,drug,Syndrome5
3651,drug,Syndrome5
4435,drug,Syndrome5
4915,drug,Syndrome5
5066,drug,Syndrome5
5697,drug,Syndrome5
5948,drug,Syndrome5
6514,drug,Syndrome5
7352,drug,Syndrome5
23549,drug,Syndrome5
118429,drug,Syndrome5
6257,drug,Syndrome5
34,drug,Syndrome5
632,drug,Syndrome5
1374,drug,Syndrome5
2180,drug,Syndrome5
4086,drug,Syndrome5
4322,drug,Syndrome5
6356,drug,Syndrome5
7471,drug,Syndrome5
7473,drug,Syndrome5
64066,drug,Syndrome5
89780,drug,Syndrome5
929,drug,Syndrome5
3929,drug,Syndrome5
7299,drug,Syndrome5
3163,drug,Syndrome5
4552,drug,Syndrome5
4842,drug,Syndrome5
27158,drug,Syndrome5
55253,drug,Syndrome5
7306,drug,Syndrome5
40,drug,Syndrome5
41,drug,Syndrome5
58,drug,Syndrome5
70,drug,Syndrome5
71,drug,Syndrome5
72,drug,Syndrome5
86,drug,Syndrome5
100,drug,Syndrome5
103,drug,Syndrome5
104,drug,Syndrome5
105,drug,Syndrome5
191,drug,Syndrome5
259,drug,Syndrome5
593,drug,Syndrome5
973,drug,Syndrome5
1644,drug,Syndrome5
2056,drug,Syndrome5
2252,drug,Syndrome5
2335,drug,Syndrome5
2534,drug,Syndrome5
3060,drug,Syndrome5
3105,drug,Syndrome5
3107,drug,Syndrome5
3134,drug,Syndrome5
3135,drug,Syndrome5
3140,drug,Syndrome5
3184,drug,Syndrome5
3512,drug,Syndrome5
3592,drug,Syndrome5
3593,drug,Syndrome5
3596,drug,Syndrome5
3783,drug,Syndrome5
5020,drug,Syndrome5
5028,drug,Syndrome5
5032,drug,Syndrome5
5881,drug,Syndrome5
6337,drug,Syndrome5
6338,drug,Syndrome5
6339,drug,Syndrome5
6340,drug,Syndrome5
6376,drug,Syndrome5
8877,drug,Syndrome5
9311,drug,Syndrome5
10096,drug,Syndrome5
10097,drug,Syndrome5
10120,drug,Syndrome5
10121,drug,Syndrome5
10396,drug,Syndrome5
10880,drug,Syndrome5
10881,drug,Syndrome5
23038,drug,Syndrome5
51412,drug,Syndrome5
51738,drug,Syndrome5
51802,drug,Syndrome5
51816,drug,Syndrome5
55515,drug,Syndrome5
55860,drug,Syndrome5
57180,drug,Syndrome5
81569,drug,Syndrome5
84517,drug,Syndrome5
93973,drug,Syndrome5
139741,drug,Syndrome5
140625,drug,Syndrome5
161823,drug,Syndrome5
170487,drug,Syndrome5
284382,drug,Syndrome5
345651,drug,Syndrome5
653857,drug,Syndrome5
4504,drug,Syndrome5
7173,drug,Syndrome5
301,drug,Syndrome5
643,drug,Syndrome5
718,drug,Syndrome5
719,drug,Syndrome5
727,drug,Syndrome5
846,drug,Syndrome5
1235,drug,Syndrome5
1237,drug,Syndrome5
1548,drug,Syndrome5
1553,drug,Syndrome5
1901,drug,Syndrome5
2357,drug,Syndrome5
2358,drug,Syndrome5
2359,drug,Syndrome5
2687,drug,Syndrome5
2771,drug,Syndrome5
2773,drug,Syndrome5
2826,drug,Syndrome5
2833,drug,Syndrome5
2840,drug,Syndrome5
2841,drug,Syndrome5
2852,drug,Syndrome5
2912,drug,Syndrome5
2913,drug,Syndrome5
2914,drug,Syndrome5
2916,drug,Syndrome5
2917,drug,Syndrome5
2918,drug,Syndrome5
2921,drug,Syndrome5
3577,drug,Syndrome5
3579,drug,Syndrome5
3827,drug,Syndrome5
4057,drug,Syndrome5
4241,drug,Syndrome5
4256,drug,Syndrome5
4283,drug,Syndrome5
4543,drug,Syndrome5
4544,drug,Syndrome5
4852,drug,Syndrome5
5030,drug,Syndrome5
5173,drug,Syndrome5
5179,drug,Syndrome5
5367,drug,Syndrome5
5368,drug,Syndrome5
5443,drug,Syndrome5
5539,drug,Syndrome5
5726,drug,Syndrome5
6288,drug,Syndrome5
6364,drug,Syndrome5
6366,drug,Syndrome5
6370,drug,Syndrome5
6372,drug,Syndrome5
6374,drug,Syndrome5
7018,drug,Syndrome5
8698,drug,Syndrome5
8843,drug,Syndrome5
9290,drug,Syndrome5
9294,drug,Syndrome5
9934,drug,Syndrome5
10563,drug,Syndrome5
10850,drug,Syndrome5
11251,drug,Syndrome5
23632,drug,Syndrome5
27199,drug,Syndrome5
50831,drug,Syndrome5
50832,drug,Syndrome5
50833,drug,Syndrome5
50834,drug,Syndrome5
50835,drug,Syndrome5
50836,drug,Syndrome5
50837,drug,Syndrome5
50838,drug,Syndrome5
50839,drug,Syndrome5
50840,drug,Syndrome5
50865,drug,Syndrome5
51582,drug,Syndrome5
53637,drug,Syndrome5
53829,drug,Syndrome5
54331,drug,Syndrome5
54429,drug,Syndrome5
56477,drug,Syndrome5
56670,drug,Syndrome5
57121,drug,Syndrome5
58191,drug,Syndrome5
64805,drug,Syndrome5
129521,drug,Syndrome5
165140,drug,Syndrome5
256933,drug,Syndrome5
259285,drug,Syndrome5
259286,drug,Syndrome5
259287,drug,Syndrome5
259289,drug,Syndrome5
259290,drug,Syndrome5
259292,drug,Syndrome5
259293,drug,Syndrome5
259294,drug,Syndrome5
259295,drug,Syndrome5
259296,drug,Syndrome5
283869,drug,Syndrome5
338398,drug,Syndrome5
338442,drug,Syndrome5
346562,drug,Syndrome5
353164,drug,Syndrome5
100463498,drug,Syndrome5
2597,drug,Syndrome5
4524,drug,Syndrome5
26330,drug,Syndrome5
57469,drug,Syndrome5
250,drug,Syndrome5
251,drug,Syndrome5
317,drug,Syndrome5
1384,drug,Syndrome5
476,drug,Syndrome5
1588,drug,Syndrome5
3716,drug,Syndrome5
64866,drug,Syndrome5
1392,drug,Syndrome5
2202,drug,Syndrome5
3746,drug,Syndrome5
9973,drug,Syndrome5
335,drug,Syndrome5
3456,drug,Syndrome5
4035,drug,Syndrome5
5213,drug,Syndrome5
5313,drug,Syndrome5
5740,drug,Syndrome5
6898,drug,Syndrome5
7013,drug,Syndrome5
8639,drug,Syndrome5
23462,drug,Syndrome5
152007,drug,Syndrome5
2475,drug,Syndrome5
5321,drug,Syndrome5
3067,drug,Syndrome5
3751,drug,Syndrome5
3752,drug,Syndrome5
5979,drug,Syndrome5
6571,drug,Syndrome5
6307,drug,Syndrome5
10826,drug,Syndrome5
4295,drug,Syndrome5
55584,drug,Syndrome5
3269,drug,Syndrome5
1499,drug,Syndrome5
358,drug,Syndrome5
2688,drug,Syndrome5
2890,drug,Syndrome5
3484,drug,Syndrome5
3991,drug,Syndrome5
11185,drug,Syndrome5
427,drug,Syndrome5
999,drug,Syndrome5
1282,drug,Syndrome5
1284,drug,Syndrome5
1559,drug,Syndrome5
1592,drug,Syndrome5
1746,drug,Syndrome5
1748,drug,Syndrome5
2627,drug,Syndrome5
2633,drug,Syndrome5
2948,drug,Syndrome5
2949,drug,Syndrome5
2954,drug,Syndrome5
3110,drug,Syndrome5
3169,drug,Syndrome5
3204,drug,Syndrome5
3216,drug,Syndrome5
3226,drug,Syndrome5
3394,drug,Syndrome5
3443,drug,Syndrome5
3448,drug,Syndrome5
3449,drug,Syndrome5
3451,drug,Syndrome5
3604,drug,Syndrome5
3691,drug,Syndrome5
3713,drug,Syndrome5
3849,drug,Syndrome5
3856,drug,Syndrome5
3880,drug,Syndrome5
4015,drug,Syndrome5
4212,drug,Syndrome5
4222,drug,Syndrome5
4439,drug,Syndrome5
4973,drug,Syndrome5
4990,drug,Syndrome5
5359,drug,Syndrome5
5892,drug,Syndrome5
5914,drug,Syndrome5
5915,drug,Syndrome5
5918,drug,Syndrome5
5950,drug,Syndrome5
7047,drug,Syndrome5
7052,drug,Syndrome5
7386,drug,Syndrome5
8022,drug,Syndrome5
8659,drug,Syndrome5
8738,drug,Syndrome5
8743,drug,Syndrome5
9071,drug,Syndrome5
9530,drug,Syndrome5
10190,drug,Syndrome5
23017,drug,Syndrome5
28234,drug,Syndrome5
50805,drug,Syndrome5
51208,drug,Syndrome5
53630,drug,Syndrome5
57048,drug,Syndrome5
57088,drug,Syndrome5
64816,drug,Syndrome5
81025,drug,Syndrome5
83875,drug,Syndrome5
373156,drug,Syndrome5
3767,drug,Syndrome5
4880,drug,Syndrome5
4888,drug,Syndrome5
5580,drug,Syndrome5
6390,drug,Syndrome5
6511,drug,Syndrome5
6512,drug,Syndrome5
6550,drug,Syndrome5
56998,drug,Syndrome5
83953,drug,Syndrome5
246213,drug,Syndrome5
15,drug,Syndrome5
48,drug,Syndrome5
50,drug,Syndrome5
118,drug,Syndrome5
119,drug,Syndrome5
158,drug,Syndrome5
159,drug,Syndrome5
216,drug,Syndrome5
217,drug,Syndrome5
218,drug,Syndrome5
219,drug,Syndrome5
220,drug,Syndrome5
224,drug,Syndrome5
268,drug,Syndrome5
276,drug,Syndrome5
280,drug,Syndrome5
283,drug,Syndrome5
350,drug,Syndrome5
353,drug,Syndrome5
375,drug,Syndrome5
382,drug,Syndrome5
396,drug,Syndrome5
432,drug,Syndrome5
462,drug,Syndrome5
501,drug,Syndrome5
525,drug,Syndrome5
526,drug,Syndrome5
538,drug,Syndrome5
540,drug,Syndrome5
586,drug,Syndrome5
587,drug,Syndrome5
